row_id,pheno0,pheno2,pheno3,pheno4,pheno5,pheno6,pheno7,pheno8,pheno9,pheno10,pheno11,pheno12,pheno14,pheno15,pheno16,pheno17,pheno18,pheno19,pheno20,pheno21,pheno22,pheno23,pheno24,pheno25,pheno26,pheno28,pheno29,pheno31,pheno32,pheno33,pheno34,pheno35,pheno36,pheno38,pheno39,pheno40,pheno41,pheno42,pheno43,pheno44,pheno45,pheno46,pheno48,pheno49,pheno50,pheno51,pheno52,pheno53,pheno54,pheno55,pheno56,pheno57,pheno59,pheno60,pheno61,pheno62,pheno63,pheno64,pheno65,pheno66,pheno67,pheno68,pheno69,pheno71,pheno72,pheno73,pheno74,pheno75,pheno76,pheno77,pheno78,pheno79,pheno80,pheno81,pheno82,pheno83,pheno84,pheno85,pheno86,pheno87,pheno88,pheno89,pheno90,pheno91,pheno92,pheno93,pheno94,pheno95,pheno96,pheno97,pheno98,pheno99
site-1_prs_pheno25,0.00132,-0.00557,0.01858,-0.04511,0.01848,-0.07535,-0.10342,-0.15563,-0.08379,0.06571,-0.11737,0.10786,-0.00486,-0.03278,0.05257,-0.04648,0.087,0.08062,-0.05768,-0.07197,-0.00487,-0.01608,-0.16946,1.03762,-0.07772,0.06693,-0.13476,-0.22283,0.02265,0.0419,-0.12938,0.02916,-0.08497,-0.01233,0.02499,0.03402,0.02842,-0.29124,0.02042,-0.10663,-0.08999,0.02738,-0.01659,-0.07003,0.21287,0.01569,-0.06824,-0.0003,-0.03861,0.10917,-0.02746,0.12757,-0.00338,0.16151,0.07571,0.01064,0.23733,-0.07871,0.0064,0.07937,-0.03118,-0.06316,-0.00394,-0.08262,-0.02105,0.1623,0.11377,0.11655,0.05538,-0.08499,0.02561,0.25059,-0.06055,-0.10995,-0.08921,0.18611,0.13908,0.07525,0.04563,-0.01189,0.01248,0.17211,-0.1291,-0.17419,-0.00062,0.0366,-0.01868,0.01713,-0.02119,-0.08569,0.11923,-0.03642
site-1_prs_pheno26,0.02233,-0.06387,-0.03062,0.08084,0.03494,0.04841,-0.00329,-0.01883,-0.02682,0.16042,0.12816,-0.1771,-0.06535,-0.00053,0.01783,0.15942,-0.10071,-0.06251,-0.24664,-0.02493,0.05968,0.06369,0.06475,-0.05265,0.84941,0.05238,0.0973,0.00229,0.12467,-0.04517,0.11894,0.00301,-0.09141,0.10624,-0.10855,0.21518,-0.11411,-0.1372,0.01934,-0.14623,-0.04713,-0.04517,-0.11055,-0.05049,-0.15733,0.04734,0.03365,0.1701,-0.03694,0.08681,0.0475,0.0073,-0.07917,-0.05768,0.15611,-0.06925,0.10543,0.02736,0.0174,-0.17015,-0.00668,-0.07466,-0.0521,-0.16196,-0.09094,0.03688,-0.21605,-0.0642,0.01618,0.08399,0.00323,0.17578,0.24324,0.11033,-0.0224,-0.05029,0.05103,0.09045,-0.09541,0.10473,-0.11613,-0.0445,-0.08379,0.09195,-0.01732,-0.15146,0.1504,-0.00535,-0.05188,0.02328,-0.04691,0.06362
site-1_prs_pheno27,-0.11961,0.07042,0.04761,0.17913,0.01027,-0.01505,0.03154,0.08369,0.01107,0.01121,0.03089,0.07911,-0.10839,-0.13086,-0.13597,0.10794,0.1511,0.1275,0.10299,0.19621,-0.01018,-0.07853,0.08231,0.17267,-0.06565,0.12034,0.17299,-0.02078,-0.05337,-0.08182,0.05856,-0.17821,-0.0032,0.1041,0.05635,-0.13687,0.04387,0.04735,-0.05966,-0.03569,0.01808,-0.0544,0.05752,0.035,-0.06285,0.06873,0.03813,-0.09488,0.12386,-0.02543,-0.05983,0.03887,-0.01414,0.11682,0.00029,0.07299,-0.05655,0.10046,-0.1355,-0.0787,0.04361,-0.07224,-0.02375,-0.05279,0.0202,0.08783,0.20396,0.0246,0.0616,-0.01436,0.10429,-0.29444,0.05768,0.05661,-0.07906,0.0283,-0.0459,0.08172,0.10407,-0.00476,0.01497,-0.07663,-0.14315,-0.14158,-0.06333,0.00613,-0.15324,-0.07687,0.03228,-0.04294,0.07958,0.00192
site-1_prs_pheno28,-0.2349,-0.04563,-0.14697,0.06038,-0.00804,0.08683,0.08973,0.04751,0.04225,0.16928,-0.08248,0.21559,-0.08298,0.06448,-0.05932,0.13178,0.10447,0.02006,-0.0151,0.07772,0.12612,0.02387,0.30108,0.16985,0.06073,0.95809,0.33501,0.04206,-0.04719,0.01396,0.14253,-0.12507,0.0329,0.07386,0.00401,-0.22462,0.01176,0.10127,0.03169,0.03254,0.01409,0.04476,0.1172,-0.02343,0.08897,0.14519,-0.0142,0.00361,0.01981,-0.0106,-0.00013,-0.01765,0.04336,0.19127,0.16161,0.17755,0.00991,-0.03772,-0.05304,-0.06721,-0.02612,-0.08877,0.0411,0.01443,-0.04442,-0.15908,-0.13298,0.04294,-0.07427,-0.0532,0.04157,-0.05774,0.04089,0.14831,0.07875,0.1229,0.05356,0.17905,0.00123,-0.0419,-0.00634,0.07342,-0.13663,0.07128,0.08733,-0.11272,0.05177,-0.07732,0.04334,0.04333,0.04533,0.11393
site-1_prs_pheno29,-0.06011,0.18327,-0.00437,0.09808,-0.08971,0.07771,0.03021,-0.0448,-0.03572,0.1237,0.05288,0.02346,-0.01429,0.00514,-0.0811,0.09423,-0.04805,0.03235,-0.14814,-0.12906,0.11523,-0.06066,0.24942,-0.01974,0.14408,0.20346,1.0341,-0.07818,-0.04487,0.07013,0.01044,-0.10477,0.02068,-0.06029,-0.0969,-0.2353,0.14404,0.12327,-0.07173,0.04116,-0.0363,0.1198,0.11725,-0.04866,-0.15805,0.11035,0.01246,-0.09622,-0.03375,0.02033,-0.01377,0.03036,-0.10585,0.18064,-0.03468,-0.02447,-0.13965,0.03026,-0.09482,-0.00681,0.00457,-0.00512,-0.00802,-0.00632,-0.28284,-0.21075,-0.15688,-0.01622,-0.09259,-0.1182,0.20326,-0.07019,0.07776,0.20835,0.13106,0.05596,0.04104,0.08467,-0.0744,-0.03636,0.02677,0.00142,0.07359,0.04973,0.28095,0.11056,0.01102,-0.13589,0.06162,0.10784,0.08051,0.06683
site-1_prs_pheno30,-0.04058,-0.0956,-0.11334,-0.1234,-0.04263,0.05646,0.04684,-0.06694,0.11895,-0.08147,0.19706,-0.02829,-0.23282,0.00738,-0.07302,-0.0608,-4e-05,-0.0026,0.19164,-0.03354,0.16959,-0.11364,-0.05795,-0.06096,-0.2059,0.03011,0.0021,-0.05263,-0.07851,-0.15161,0.19329,-0.03149,0.04676,0.01863,-0.04814,0.28014,-0.00431,-0.17335,0.09575,-0.12889,-0.13368,0.0842,-0.0989,0.14198,-0.17124,0.11189,-0.10708,-0.00947,0.1378,0.08645,0.16295,0.00132,-0.05398,0.0357,-0.13382,-0.19486,-0.0249,0.01825,-0.06522,-0.01245,-0.14867,0.08958,-0.04649,-0.08049,-0.08296,-0.06115,0.14493,-0.00439,-0.05253,-0.04489,-0.01323,0.16433,0.14725,0.08943,0.06008,0.05533,-0.0847,0.04099,-0.0719,-0.06092,0.04848,-0.05507,-0.21576,0.0161,0.06651,-0.12174,-0.01681,-0.05493,0.05814,-0.09464,0.10385,0.041
site-1_prs_pheno31,-0.21345,-0.01722,0.15316,-0.01635,-0.01594,-0.0917,0.0074,-0.06474,0.03046,-0.08696,0.06082,0.0664,-0.09102,0.0206,0.01655,0.02647,0.04787,-0.06492,-0.19116,-0.00133,-0.03238,-0.17128,0.1834,-0.0583,0.03238,-0.03942,-0.20729,1.30976,0.06605,-0.0273,-0.17388,0.0731,-0.09611,0.06666,-0.13627,0.03045,-0.03623,-0.06084,0.111,0.04095,-0.02429,-0.05418,-0.07456,0.05147,0.0223,0.07961,-0.16081,-0.07028,-0.01092,0.01304,0.10484,-0.14769,0.20505,0.11999,-0.05482,-0.03884,-0.07489,-0.09777,0.04783,-0.01714,0.12675,0.02641,0.03104,0.09166,0.03258,-0.08583,-0.11274,0.02698,-0.03098,-0.06582,0.04162,-0.08246,-0.10635,-0.13555,0.19381,0.0578,-0.13423,-0.00428,-0.0483,0.02406,-0.22842,-0.19779,0.0185,0.12717,-0.13201,-0.23026,-0.07064,0.08295,0.00444,-0.0685,-0.15551,0.02529
site-1_prs_pheno32,-0.23562,-0.00963,0.03088,0.05855,0.00454,-0.04706,0.0844,-0.03372,0.20851,-0.03267,-0.11539,-0.1503,0.1201,0.02104,-0.08302,-0.15863,-0.08517,0.11347,-0.17455,0.16284,-0.04455,-0.00423,0.08351,-0.03799,0.01467,0.05862,-0.06266,0.15538,1.19036,0.16744,0.02619,-0.07117,-0.03707,0.15535,0.09406,-0.07812,0.11827,-0.18041,0.04106,0.0638,0.05522,0.03747,-0.0271,0.03677,-0.02149,0.07306,-0.16449,0.03584,-0.05641,-0.04328,0.11751,-0.17971,0.1741,0.08549,0.02926,0.03122,-0.02559,-0.07958,0.11787,-0.10276,0.10248,-0.16166,-0.13873,-0.13054,0.0014,0.01698,0.00675,0.00495,0.01529,-0.11824,0.04341,-0.04249,-0.21145,0.00993,0.07267,-0.03769,-0.03572,0.04342,0.03999,-0.0062,-0.07614,-0.0664,-0.04774,0.11512,0.12793,-0.06527,0.00549,0.19523,-0.07276,-0.01924,-0.006,-0.06897
site-1_prs_pheno33,0.08384,-0.0141,0.08857,0.04748,0.02344,0.01725,-0.11711,-0.16821,-0.17699,-0.02407,-0.13472,0.03285,0.12237,-0.06417,0.06892,-0.16647,-0.12781,0.02608,-0.07583,0.1577,0.00816,-0.22947,-0.0253,-0.0643,0.06088,-0.11388,0.03652,0.15826,0.11183,0.87892,0.09153,0.07485,-0.00466,0.23624,0.05215,-0.07312,0.15158,-0.16148,-0.19452,-0.03659,0.08649,0.05021,0.05312,-0.05918,-0.07985,-0.15643,-0.23992,-0.04036,-0.12354,0.00342,-0.0725,-0.01811,0.20997,0.06686,-0.09906,-0.08924,0.14652,-0.14005,0.09516,0.00874,0.04675,-0.11159,0.13959,0.0736,-0.05937,-0.04335,-0.00549,-0.04201,0.02199,0.01216,0.06391,0.05561,-0.08532,-0.00647,0.04481,0.08136,0.10246,0.00257,-0.01216,0.00919,-0.05442,0.06209,0.11843,-0.0639,0.05225,0.07432,0.18123,0.05567,0.00813,0.00403,0.03312,0.19622
site-1_prs_pheno34,0.14393,-0.20134,-0.09072,0.16807,0.09434,-0.04403,0.1179,-0.04009,0.05459,0.10975,-0.07152,-0.14362,-0.02247,-0.10937,0.05525,-0.08749,0.06546,-0.02675,0.05575,0.11117,0.03561,-0.04927,-0.13062,-0.08431,-0.01717,0.03118,0.016,0.12848,0.05828,-0.04059,1.16181,0.0876,-0.00161,0.04497,-0.10803,0.20428,0.03315,-0.10038,0.15146,-0.09793,0.03989,0.00961,-0.01297,0.12393,-0.08599,-0.10679,-0.02924,0.05825,0.02965,0.08812,0.01388,0.15068,0.03571,-0.00712,0.09366,-0.03931,-0.14136,0.0157,0.20184,-0.09038,-0.08233,-0.01435,-0.0271,-0.06706,0.08921,0.05652,0.00424,0.00528,-0.04452,0.01349,0.04433,-0.00858,-0.18104,0.01009,-0.04042,0.09046,0.22056,0.17511,-0.0438,0.09119,-0.05574,-0.07889,-0.03085,0.01838,-0.13094,0.01006,0.05646,-0.08215,0.06786,-0.05846,-0.10078,0.09721
site-1_prs_pheno35,0.12717,-0.12998,0.00295,-0.02519,0.16712,0.02626,0.00304,0.07877,0.0055,0.22475,0.06036,-0.11304,0.22303,0.07172,0.05599,-0.01594,0.13279,-0.16395,0.18502,0.07477,-0.02016,0.02254,-0.00734,-0.02395,0.06521,-0.01792,0.02179,-0.02355,-0.13729,-0.00602,0.27391,0.94331,0.10227,-0.07061,-0.10675,-0.21268,0.01257,-0.07764,-0.02784,0.17228,-0.12135,-0.02232,0.0191,0.18374,-0.09369,0.17269,0.02685,0.00724,-0.07023,-0.12496,0.05291,-0.03194,-0.01408,-0.17219,-0.03087,-0.02969,0.05703,-0.00282,-0.04851,-0.03996,-0.25792,0.08436,0.01831,-0.01586,-0.06408,-0.09108,-0.15265,-0.02778,0.01978,0.11769,-0.1606,-0.10826,-0.1211,0.1473,-0.15786,0.04016,0.07494,0.04966,0.06682,-0.0777,0.05701,0.26986,0.00598,0.02827,-0.0404,-0.16425,0.0295,0.04668,0.12117,0.02317,-0.03348,0.01677
site-1_prs_pheno36,0.07056,0.06132,0.15157,0.0982,-0.12064,-0.09447,-0.02512,0.03731,0.16045,-0.13008,-0.04485,-0.13885,-0.00077,0.08468,-0.0603,0.00552,0.11659,-0.00474,0.02651,0.32356,0.03405,-0.10207,0.2352,-0.0501,-0.10427,-0.02575,0.1021,-0.0005,0.00183,-0.0017,0.07234,0.03737,0.76624,-0.05793,-0.01572,0.0058,0.18798,0.12372,-0.06749,-0.02775,0.02749,0.0289,-0.06435,0.08291,-0.12985,0.08686,-0.04209,0.03668,0.33301,-0.01498,-0.01016,0.01376,0.09736,-0.1482,-0.17671,-0.02605,-0.05024,0.00598,-0.13418,0.02764,-0.13601,0.06404,0.0862,-0.20174,0.00127,-0.23233,-0.15196,-0.00332,-0.04198,-0.02717,0.08256,-0.00786,-0.28814,-0.00726,-0.0696,0.20888,0.11515,-0.0611,0.02718,-0.26383,0.07698,0.15904,0.29181,-0.00714,-0.06976,0.14773,-0.09782,-0.12716,-0.03748,0.19149,-0.04215,0.2972
site-1_prs_pheno37,-0.10431,-0.03146,-0.11332,0.06568,-0.02402,-0.09176,0.11913,0.07535,-0.04992,0.00877,0.07292,0.05918,0.04522,0.00998,0.05037,0.04698,-0.0763,0.11623,0.10959,0.04353,-0.04065,0.04178,-0.11062,-0.07285,0.04872,0.04275,-0.07636,-0.03896,0.11273,-0.0091,0.24242,0.0929,0.02408,0.11379,-0.04978,-0.20811,0.12369,0.04965,-0.10852,0.1694,-0.05319,-0.03588,0.12996,0.14152,0.0644,-0.11405,-0.0337,0.0434,0.13017,-0.02288,-0.01485,0.07323,-0.03548,-0.15942,0.07747,0.12589,-0.03257,-0.00634,0.11337,0.14455,-0.09144,0.06289,-0.07153,0.2105,0.17586,-0.09965,0.11188,0.01677,0.07537,-0.08031,-0.00455,-0.15511,-0.00558,0.04485,0.04812,0.05939,-0.031,0.0545,0.10427,0.00076,0.14753,0.05842,-0.01428,-0.21931,-0.02644,0.03055,0.08141,0.0185,0.13226,-0.12655,-0.02624,0.15377
site-1_prs_pheno38,0.00384,-0.08097,0.00226,0.00909,0.06378,-0.02021,-0.05499,-0.106,-0.02564,-0.29844,0.04711,0.05327,-0.09882,0.00964,-0.00831,-0.10404,-0.15126,-0.12432,-0.14818,0.07604,-0.16303,-0.05398,0.01767,-0.01254,0.14805,0.02428,-0.13236,0.00598,0.1954,0.00604,0.08304,-0.09101,-0.12756,1.06994,-0.06794,-0.00882,-0.00013,-0.171,-0.04105,-0.09036,0.02976,-0.00703,-0.1614,0.062,0.09774,0.2275,-0.0226,-0.00824,-0.27864,0.05539,0.06695,-0.04478,0.05713,0.20878,0.06831,-0.01799,0.12992,-0.10222,0.12651,0.07024,0.1397,-0.13127,0.1336,-0.04822,0.08428,-0.01425,-0.16646,0.10255,0.07966,-0.06282,0.11275,0.00331,0.06532,0.0847,-0.07686,0.06817,0.02233,0.03275,-0.06542,0.08776,-0.11949,0.08685,-0.2159,-0.00574,-0.10931,-0.10774,0.2204,0.15358,0.05967,-0.0281,0.00647,0.10261
site-1_prs_pheno39,-0.17918,-0.02536,-0.00123,-0.25456,-0.11122,0.01662,-0.1209,-0.01229,-0.00041,0.11988,-0.09301,0.23228,-0.09976,-0.11892,0.02317,0.00333,0.05394,0.27995,0.07936,0.0374,-0.15698,0.00774,0.05261,0.07941,-0.00383,0.14425,-0.00111,-0.02811,0.07135,0.06413,0.10224,-0.08413,0.05355,-0.00979,0.95276,0.01487,-0.11007,-0.068,0.13757,-0.09701,0.10391,-0.10942,-0.11038,-0.12314,0.0607,0.01625,0.09706,-0.19159,0.06913,-0.06923,-0.13039,0.09769,-0.05173,-0.23673,0.1523,0.18045,0.13169,-0.1277,-0.02474,-0.08417,-0.12067,-0.02957,-0.02385,0.25279,-0.13802,-0.00318,0.00897,0.02011,0.05201,-0.07451,0.17434,0.08681,-0.05858,0.00478,-0.21388,0.00473,0.14242,0.03556,0.0822,0.10426,0.28651,0.16403,0.0122,-0.02427,-0.04131,-0.1145,0.09763,-0.06135,-0.03831,0.08998,-5e-05,-0.02899
site-1_prs_pheno40,0.05839,-0.16854,-0.07903,0.05477,0.00801,-0.00508,-0.00566,-0.13993,0.10519,0.03885,-0.05618,-0.20722,-0.06109,-0.06029,-0.0164,-0.07707,-0.02219,-0.11237,-0.03727,-0.10501,0.16298,0.00613,-0.1138,0.00736,-0.06507,-0.07039,-0.0315,-0.13893,0.04968,0.06321,0.17186,0.11762,0.05916,-0.01899,0.02136,2.32865,-0.16162,-0.24612,0.09599,-0.06721,0.08522,0.0543,-0.11584,0.0578,-0.29665,0.1088,0.0295,-0.05271,0.06132,0.07099,0.10009,0.06837,0.03412,-0.25547,0.11273,-0.14428,0.05308,-0.0998,0.03054,-0.15,0.04881,-0.07621,-0.11572,0.03132,-0.03396,0.20372,-0.12069,-0.04283,0.01805,0.03104,-7e-05,-0.04951,0.0718,-0.09153,-0.12343,-0.09044,0.15977,-0.0134,-0.02177,0.00927,-0.02657,-0.07582,0.03715,0.06797,0.01055,-0.02324,-0.11109,0.05356,0.03445,-0.04198,0.04849,-0.15162
site-1_prs_pheno41,-0.11106,0.10015,-0.11501,-0.05234,-0.13544,-0.00745,-0.01468,-0.10607,0.11863,-0.08941,-0.2309,0.06849,0.03884,-0.021,-0.09276,-0.01191,0.08565,-0.00976,-0.09397,0.10183,0.21424,-0.02033,0.01947,0.01997,-0.05167,0.09606,-0.0493,0.00607,0.05844,0.01874,0.03875,0.06677,0.09705,0.00281,-0.1868,-0.03896,1.2698,-0.05147,0.06701,0.12491,-0.0809,0.01316,0.05802,0.11437,-0.12183,-0.07119,0.18477,0.3316,0.21856,0.03574,-0.01047,0.2325,-0.0674,0.08405,0.19236,0.01267,-0.20672,-0.149,0.19456,-0.04906,-0.05192,-0.06724,-0.09995,-0.01814,0.13205,-0.12409,-0.00618,-0.03976,0.03011,-0.13496,-0.02404,0.1394,-0.1098,0.04669,-0.0092,-0.04949,0.06992,-0.02163,-0.08931,-0.19079,-0.06589,0.03238,0.14588,-0.06095,-0.07152,0.31847,0.11195,-0.00325,0.17978,-0.07984,0.1143,-0.01479
site-1_prs_pheno42,0.01353,0.11006,0.04978,-0.04474,-0.06815,-0.09504,0.04382,-0.1598,0.01157,-0.02678,0.22498,0.06472,-0.1692,0.11306,0.05595,0.02371,0.03209,-0.23784,-0.3524,-0.09979,0.00289,0.03716,0.15333,-0.00522,-0.00144,-0.01463,0.18295,0.03664,-0.07157,-0.0848,-0.1484,-0.05471,0.03136,-0.01618,-0.07301,-0.08119,0.05985,1.38441,0.06524,0.124,0.00013,0.2029,-0.08433,-0.01859,0.34675,-0.20083,0.03212,-0.02569,0.06823,-0.07411,-0.04856,-0.07531,0.06186,0.13809,-0.10288,-0.0604,-0.13219,0.09693,0.00298,0.07531,0.01397,0.1379,-0.02994,-0.09533,0.13956,-0.14298,-0.08144,-0.0651,-0.07465,0.02031,0.02004,-0.08303,-0.27619,-0.11159,0.19665,0.05554,-0.21942,-0.03231,0.02786,-0.00323,0.03062,0.04974,-0.048,0.09427,0.04219,0.00605,-0.13124,-0.063,-0.0759,-0.12735,-0.09813,-0.04366
site-1_prs_pheno43,0.45452,-0.13471,0.10453,0.02917,-0.08041,-0.14535,-0.15686,-0.04623,0.04853,0.06667,0.08364,-0.12749,0.03293,0.00501,0.02551,-0.07022,0.14598,-0.04763,-0.04692,-0.01928,-0.04839,-0.09432,-0.12334,-0.15592,-0.03122,-0.12009,-0.14737,0.14152,-0.07616,-0.19394,0.13011,0.12927,0.01691,-0.15992,-0.05088,0.10789,-0.0396,0.06439,1.01133,0.13488,0.00334,-0.05327,-0.10504,-0.00532,-0.06884,-0.10837,-0.02479,-0.03557,0.11869,0.07213,0.12294,0.09627,-0.0015,0.04571,-0.06703,-0.11541,-0.03756,0.10748,-0.00141,-0.014,-0.00791,-0.03093,-0.13602,-0.07282,0.03029,-0.09353,-0.03094,-0.1284,-0.01092,0.09541,-0.01506,0.13396,0.15866,0.04215,0.01783,0.22992,0.20637,0.07386,-0.23452,-0.03945,-0.01173,-0.05301,0.07063,0.08094,-0.14737,-0.11045,0.07259,-0.03893,-0.01551,0.06076,-0.07418,-0.16269
site-1_prs_pheno44,-0.04989,0.00338,-0.15914,-0.25889,-0.11896,0.04126,0.04635,0.01447,0.15195,-0.16946,0.06612,-0.19085,0.1618,0.15652,-0.00271,-0.05846,-0.04054,-0.07944,-0.04873,0.1716,0.13988,-0.14161,0.01665,-0.02842,0.06753,-0.00394,0.10703,-0.01289,0.11147,-0.19996,0.08791,0.14565,0.074,-0.19415,-0.03687,-0.37145,-0.02881,0.16301,0.23839,1.1001,-0.02418,0.07415,0.12935,0.22688,0.08114,-0.05164,0.01402,-0.07254,0.13874,-0.00637,0.04279,-0.01666,-0.02751,0.0386,-0.00872,-0.05044,-0.00618,-0.08572,0.00571,0.09318,-0.08322,-0.05052,-0.16039,-0.16197,0.07087,-0.18228,-0.13347,-0.12117,-0.01805,0.02823,-0.1178,-0.07695,-0.28819,0.18008,-0.01106,0.06273,0.01551,0.01903,0.05356,-0.00334,0.18189,0.0467,0.20165,0.00959,0.15684,0.07836,-0.10827,-0.05743,0.02825,0.06437,0.03776,-0.18823
site-1_prs_pheno45,0.12045,-0.19973,0.05116,0.13541,0.01101,0.00025,-0.07018,0.00175,-0.14146,0.43266,-0.09553,0.08584,-0.04813,-0.07744,-0.06204,0.0983,-0.00848,-0.01362,0.21079,0.01265,-0.07454,-0.13754,0.00675,0.00779,0.05191,0.09615,0.12985,0.09932,-0.08285,0.11146,0.25029,0.01964,0.01439,0.00299,0.13226,-0.05186,-0.03705,0.02783,0.03419,-0.10908,0.92183,-0.12518,0.1576,0.00268,-0.08626,0.04831,0.05643,0.03704,0.12409,-0.0755,0.08908,0.04785,0.01087,0.04155,0.27944,0.05484,-0.13454,0.04193,-0.05309,0.11238,-0.05775,0.01028,-0.07681,0.01734,-0.10245,-0.13517,0.07913,0.01334,-0.02825,-0.05109,0.08429,0.09869,-0.16209,-0.00159,-0.06311,0.1433,0.2687,-0.01815,-0.00371,-0.0179,0.19377,0.14166,0.06975,-0.1218,0.01116,-0.19084,-0.01882,-0.0071,0.09079,0.05978,0.0648,0.1276
site-1_prs_pheno46,-0.18574,0.153,0.01372,0.12472,0.01124,-0.05511,-0.00267,-0.04529,0.01985,0.1915,0.03361,-0.10696,0.09034,0.03452,-0.0265,-0.00267,0.03866,0.0913,0.07841,-0.00445,-0.10928,0.11388,-0.03084,-0.02028,-0.01624,0.05449,0.19816,-0.0634,-0.04215,0.06552,0.06992,0.12893,0.07646,-0.10526,0.04029,0.13521,0.05509,0.06269,-0.08382,0.02628,0.11694,0.74597,0.08767,0.14332,-0.2371,0.0919,-0.10243,0.03447,0.13533,-0.07386,0.0889,-0.1163,0.03745,0.25109,0.03369,0.15019,0.00736,-0.1551,-0.17156,-0.07221,-0.01816,0.04332,0.05503,0.01066,-0.19566,0.01758,-0.10713,-0.01172,-0.05051,-0.05994,0.02049,0.05373,-0.43124,-0.19421,0.07937,-0.10244,0.27792,-0.10601,0.01022,0.05161,0.23289,0.02539,0.23255,-0.10723,0.24886,0.20651,-0.06715,-0.12365,-0.02251,-0.02172,-0.00646,-0.07668
site-1_prs_pheno47,0.20253,0.14826,0.00596,-0.05111,0.06095,0.05597,-0.10774,-0.10271,-0.16195,-0.28155,0.06641,-0.02908,0.08307,0.08439,0.11376,-0.09948,-0.13808,-0.16193,-0.33345,0.00071,0.02376,0.11102,-0.02195,-0.03075,0.05898,-0.17406,-0.02655,0.10281,-0.2174,0.00149,-0.01975,0.1011,-0.07168,-0.12834,-0.18282,-0.03908,0.04264,0.03715,-0.10847,0.06321,0.01519,0.11134,0.1335,-0.02247,-0.15005,-0.11927,-0.12205,0.06881,0.01321,-0.01671,-0.03709,-0.06424,0.03442,0.23413,-0.231,-0.2559,0.10287,-0.15561,-0.10292,0.03536,0.0912,-0.02815,0.16366,-0.03558,-0.05827,-0.11769,-0.06172,-0.03585,0.06251,0.16114,-0.168,0.08284,0.03533,0.0189,-0.03031,-0.0251,0.12063,-0.03366,-0.17332,-0.01701,-0.10834,-0.0273,0.18939,0.03024,0.09625,0.28681,0.03552,0.05396,0.00852,-0.05093,-0.07007,0.14417
site-1_prs_pheno48,-0.05746,-0.027,-0.05711,0.17997,0.1105,0.00517,0.16441,-0.00728,-0.15095,-0.07983,-0.03915,0.05666,0.12015,0.08639,0.0569,-0.09443,-0.06333,-0.13972,-0.0461,0.18617,0.2531,0.08263,-0.07143,-0.00322,0.03221,0.0347,0.14776,0.07508,0.00646,0.14499,-0.03588,0.02296,-0.04599,-0.1586,-0.08245,-0.39934,-0.01588,0.08745,-0.13075,0.26093,0.05157,0.04312,0.87836,0.0711,-0.12546,-0.06958,-0.13503,0.02337,-0.02101,-0.06998,-0.02839,-0.19714,0.14934,0.08384,-0.00935,-0.0091,0.03845,-0.0055,-0.01954,0.15183,-0.16188,0.04405,0.07196,0.12427,-0.19479,-0.06132,0.02633,-0.09251,-0.02361,0.02669,-0.19358,-0.26653,-0.23483,0.02151,0.04211,-0.04177,-0.02262,-0.04997,0.15665,0.08881,0.09403,0.02529,0.25506,-0.11364,0.21164,0.14043,0.00199,0.09169,0.01074,-0.07809,-0.13372,0.17032
site-1_prs_pheno49,-0.09534,0.1623,-0.04991,-0.06386,0.11685,0.07906,0.118,-0.05792,0.14605,-0.08039,-0.07183,0.0769,0.07666,-0.06742,-0.10027,-0.00972,0.01991,-0.17419,0.02301,-0.13987,-0.14152,0.07235,-0.05813,-0.12987,-0.10635,-0.07987,0.00658,-0.08266,-0.05752,-0.09219,0.05744,0.10166,-0.01845,0.08998,-0.25474,0.1965,-0.07201,-0.02771,0.05583,0.1668,-0.06891,0.06286,-0.14817,0.97694,0.0666,0.01728,-0.00761,0.01383,-0.12908,-0.09713,0.10148,0.01179,0.09269,-0.02129,0.00763,0.00322,-0.03355,0.09074,-0.014,-0.01607,0.00119,0.03771,0.23271,0.10506,0.19109,-0.0254,0.05264,0.12964,0.13874,0.02974,-0.13101,-0.17889,-0.052,-0.01795,0.23037,0.00928,0.08523,0.01982,0.1049,-0.00821,0.03718,0.24799,0.04644,-0.23177,0.00818,0.16614,-0.05178,0.08058,0.0993,-0.21424,-0.01518,-0.19258
site-1_prs_pheno50,-0.00693,0.01396,0.03487,0.02833,-0.07612,-0.16401,-0.03633,-0.05798,-0.11789,0.03119,0.09445,0.02084,-0.06537,0.09049,0.05927,0.01008,0.016,-0.1043,0.03027,-0.00119,-0.11925,0.11251,0.03842,0.01274,0.02878,-0.0558,-0.13555,0.16467,-0.09363,0.03522,-0.04416,-0.12616,-0.03529,-0.00691,0.1618,-0.01302,-0.07859,0.32142,0.02396,0.01354,-0.02057,0.09682,0.0339,-0.09605,1.27269,-0.1113,-0.21075,-0.14765,-0.03076,0.03496,-0.00132,-0.0544,0.05488,-0.11839,0.01945,0.02938,0.01658,0.11657,-0.02264,0.07257,-0.03408,0.06519,0.18332,0.09533,0.03523,-0.19021,0.03368,-0.02775,-0.00481,0.02509,0.0623,-0.11995,-0.39367,0.00826,0.08769,-0.15755,-0.17148,-0.06783,-0.03146,0.0201,0.09588,0.00363,-0.06042,0.05428,0.04981,0.03145,0.0384,-0.04411,-0.07582,-0.14178,-0.16476,-0.02435
