id,pheno0,pheno1,pheno2,pheno3,pheno4,pheno5,pheno6,pheno7,pheno8,pheno9,pheno10,pheno11,pheno12,pheno13,pheno14,pheno15,pheno16,pheno17,pheno18,pheno19,pheno20,pheno21,pheno22,pheno23,pheno24,pheno25,pheno26,pheno27,pheno28,pheno29,pheno30,pheno31,pheno32,pheno33,pheno34,pheno35,pheno36,pheno37,pheno38,pheno39,pheno40,pheno41,pheno42,pheno43,pheno44,pheno45,pheno46,pheno47,pheno48,pheno49,pheno50,pheno51,pheno52,pheno53,pheno54,pheno55,pheno56,pheno57,pheno58,pheno59,pheno60,pheno61,pheno62,pheno63,pheno64,pheno65,pheno66,pheno67,pheno68,pheno69,pheno70,pheno71,pheno72,pheno73,pheno74,pheno75,pheno76,pheno77,pheno78,pheno79,pheno80,pheno81,pheno82,pheno83,pheno84,pheno85,pheno86,pheno87,pheno88,pheno89,pheno90,pheno91,pheno92,pheno93,pheno94,pheno95,pheno96,pheno97,pheno98,pheno99
id362,-0.45389757,-0.19250697,-0.8085559,0.086307764,0.7478407,0.23348227,-0.78548545,0.10165074,1.1607816,-0.009195393,0.8014319,0.11307306,0.43251073,0.16057828,-0.10804252,0.3628294,0.5296182,-0.15241024,1.6536548,0.2965317,1.5910068,-1.3474123,-0.18638241,1.3722312,-2.0149856,0.5924457,1.3137009,-0.6465276,0.12715341,0.7646672,-0.5388741,-0.0010927854,-0.08171415,-0.23509277,1.0048263,0.06610977,0.09371046,1.2421479,0.6627712,1.374771,-1.3816296,-0.86660784,-1.8803668,-0.8173101,-0.79904443,0.51717246,-1.4121575,-1.3854097,-0.31479535,0.6149356,-0.6669089,-0.74481106,-0.20875898,0.39202997,-1.7164963,-0.04642849,-0.12184994,1.8222684,1.129514,0.035113554,-0.08401022,0.43362442,-1.0263715,1.2101419,0.8514855,1.0499156,0.6880533,-1.8243349,0.7317038,0.30886072,-0.15247291,-0.30047002,0.30626196,0.19699533,-0.0045036804,1.0217081,-0.52225596,-0.80288666,-0.2925882,-0.8152095,0.503506,1.3228962,-0.0996479,0.78298503,-0.5609422,-0.8961124,0.27190322,0.8752224,0.7476311,0.43103546,-0.23400672,-1.101268,-0.56670904,-0.30131385,0.888402,-0.1654508,-0.5030882,-0.3052618,-1.5368698,0.6073347
id363,0.6400066,-1.9880445,0.78213,0.28462952,1.4067333,0.47931856,1.9423698,1.1805059,1.103109,0.16783507,0.57103693,1.051593,1.096431,-0.02567042,-1.7751329,-1.8141276,0.38292006,-1.5650227,0.3562181,-1.3290577,1.5382829,0.7179383,-0.78310615,-0.24964695,-0.7292113,-0.8458459,-0.733425,-0.0070987684,-0.61619246,-1.4150336,-1.0022428,1.6946086,-2.0908635,-1.3722631,-0.8143559,0.8459052,1.4965358,0.017590504,-1.5236562,0.19639707,-1.7824547,-0.5433009,-1.1292067,0.6615732,1.143706,1.6634133,-0.4876481,0.21073608,1.4361942,-0.67071193,2.1201327,-0.23651302,0.71039575,-0.6073478,1.2816677,-0.4942974,-0.13702507,0.18183205,1.1639309,0.21871874,-1.6591529,-0.59083307,-1.5036273,1.6730286,-0.38659716,-1.8421844,0.92038906,-1.1018678,0.4010489,-1.042974,0.94380146,0.15347011,0.08411792,-1.5768824,0.40919483,-2.0120592,0.61903554,-0.011872251,-0.6451519,-0.26441976,-1.6947035,-0.42144042,-0.34782377,0.51463306,0.71674114,-0.4824543,-0.20631571,-1.381632,0.96622354,0.88504195,-0.4629643,0.5363591,0.002170095,0.85233766,-0.8061981,-0.21464491,1.7564309,0.7340304,-0.88482165,-0.99151677
id364,0.3129913,-0.13578603,-0.8516508,1.8418703,0.25652102,1.0150291,-1.4932877,-1.3686668,0.45253795,-0.6253872,-0.17157234,-2.0069437,-0.42166263,0.16330089,1.2120537,0.9172863,0.5453241,0.58458644,1.0726982,0.14002706,-1.4322661,-1.2338414,-1.6343802,-0.10817946,1.0342542,-0.8152631,-1.2891295,0.20659569,0.12776592,0.04511832,-1.380269,0.5027828,0.18492904,1.3930793,-0.1376436,-0.15186645,0.51676434,-0.95856494,1.7834271,0.8344316,-0.18222521,-0.7423825,-0.35218805,0.024553875,-2.0108416,-0.08792867,-0.13833605,-0.79968756,-1.5407171,-0.42414683,1.0922246,-0.12918797,0.9867944,-0.8810949,-0.3117502,-0.150549,0.50690365,0.9227407,-0.0077705723,-0.13860482,0.036631115,-0.68159014,1.7554435,-0.045173828,-0.4125458,-0.95162404,-0.63020825,0.55006766,-0.9983998,1.5593978,-0.3175941,-0.19711533,-1.1830115,-0.5326835,-0.46369228,0.9616037,-0.6545259,-0.028752346,0.8494278,-0.9413646,-0.37415087,0.6190399,-1.3329585,-0.043431517,0.3510081,-0.8876925,-0.3911539,1.6019605,0.37669915,1.0868151,-1.403652,0.43322966,-1.1182679,0.33829424,1.7194052,0.36414647,0.8689998,1.034181,0.25147104,-0.9121912
id365,-0.9799632,1.465818,-0.9219096,0.6176661,-0.76787525,-0.76350236,-0.292683,0.045448646,-1.1296622,0.08635899,0.5444842,-0.58191943,0.50205046,0.49369636,0.33049572,-1.1313009,-0.08997776,0.9410633,1.0345285,-0.008786462,-0.88807493,-1.772054,0.18983935,1.0192237,0.9708142,0.3117646,-0.026181052,-0.20424992,-0.57052875,0.5700643,-0.8867649,0.44398698,-0.13098505,0.21442795,-0.9973473,0.4507851,0.5654476,-1.4382628,-0.59140706,-0.05197364,0.93148637,-0.1810292,-0.6120296,0.42627606,-0.2292939,0.023978066,0.3160368,-0.77917355,-1.1140212,-0.20143615,-0.36687693,-0.2566898,-1.4291157,-1.38716,0.3854485,0.8251047,0.85502607,0.15845281,0.6727456,-0.70219475,-0.19730623,0.4269538,0.39683282,-0.27239537,0.7631399,0.110666744,0.33189383,-0.46901387,-0.39964527,0.23320438,-0.6700017,-0.9013002,-0.868486,0.21784855,-0.5395294,0.16308998,-1.042498,-0.7593227,0.45664874,-0.68429965,-0.121720575,0.8832814,-0.27882454,-0.22570404,0.3569931,0.038914148,0.043625176,2.1270862,-0.19214247,-0.79248434,-1.3875237,0.7533042,0.26411742,0.98520184,0.32753217,-1.7405088,-0.87390846,-0.4746291,0.0559227,0.5929756
id366,0.12211527,1.2214047,-0.54530734,-0.8545295,-1.4314834,1.3386929,1.2479959,1.2788684,0.3012215,0.39010516,-0.07957782,-0.5828054,-0.65303147,-1.504813,0.46044055,-0.61173713,-0.17560361,-0.89640266,0.21847256,-0.23940024,0.7105869,0.6206992,-0.38278386,1.5327506,1.4720947,-0.54530525,-0.15819399,-0.41578054,-0.5796279,-0.34323135,-0.4975687,1.9244704,0.9428786,-2.0009406,-1.3489478,1.1159883,0.9871705,-0.9562013,-0.7167537,-1.4638186,-1.011061,1.0274422,-1.1315355,1.4529426,1.0961132,0.33364117,-1.6196346,0.9292963,-0.057011,0.66751283,-1.2752906,1.0166254,-1.348608,1.4606907,0.24409026,-0.23823787,-0.19373614,-0.2668021,1.2869653,-0.14040114,1.0426947,-1.018011,-1.037169,-0.3429641,0.49950245,-0.30226183,-1.2126275,-1.2761527,-0.097068265,-1.0793856,-0.6428931,-1.0016127,-0.3815551,0.23558412,-0.20030114,1.1044422,-1.4566005,0.56838596,-1.1321187,0.40936133,-0.2502039,-0.49451217,1.3697742,-0.30406347,-0.83883727,-0.40854245,0.90551925,-0.38804758,-0.7329667,0.7380334,-0.96870446,0.8415606,-1.1575797,-0.2576669,1.0578599,1.403963,-1.0282955,-0.44936752,-1.2624402,-0.047109395
id367,1.2795646,0.58495975,-1.8366448,-1.1534916,0.17906806,-1.169418,-0.46359113,0.78042173,-0.5510553,-0.021460762,-0.48970348,1.2225981,-0.8214522,0.022133479,0.26172516,0.53809357,0.81839836,-0.68434244,1.2808328,-0.4349056,-1.5487493,0.620275,0.9657797,0.77361214,-0.029180134,0.16829088,0.7207177,-0.55498534,0.33746836,-1.1234215,-0.6861831,-0.18553935,0.42016295,1.150345,1.1486403,0.1692505,0.116237074,0.22130749,0.9538743,0.87953556,0.5469538,0.38126042,0.97649556,-0.55761415,0.42588672,-1.353715,-0.08310471,-0.3072737,-0.4606544,-0.2377523,0.5768707,-0.8475386,0.4897913,-0.6335041,-1.5333687,1.1544371,-0.35278037,0.052976247,-0.49504647,1.0531751,-0.8024718,0.11605037,-1.5275723,0.39448035,-1.5237381,1.4066838,-0.21378589,-0.34871998,-0.7497205,-0.16209309,1.1087242,-0.3913369,1.1748557,0.029552523,-0.33672753,-0.46552113,0.74401057,1.5146419,-0.56976825,-0.7259586,-1.129933,-1.6362327,0.036896948,1.3302411,-0.41595817,0.7105927,1.0000049,0.080090806,-0.8204822,-0.34365636,0.08546788,0.40616053,-1.2608639,-1.3357642,2.1058538,0.002452992,0.28543165,-0.75664693,0.010047515,-0.028671024
id368,-1.6096975,-1.3764933,0.80128384,1.1369871,2.1607943,0.40384945,1.3847878,-0.15054153,-0.75469,-1.1766078,0.19985421,1.9844581,1.204257,0.18666516,-1.914832,0.7113122,-0.6227916,0.5399083,-1.7756575,-0.28785044,1.0341655,-0.3535765,-0.57586324,-0.68845797,-0.46548212,1.8016244,1.1104777,0.07650459,-0.35682175,1.2684644,0.12057401,0.48208266,-0.33045226,1.0631887,-0.24167691,-1.3762114,-0.2954093,-2.7182946,0.85463995,0.6184501,0.33910176,-2.1223273,-0.0019500747,0.24352714,-1.8387861,0.104322426,-1.2140244,2.3506303,0.6821495,-0.69912374,-0.47642356,0.57575697,-1.856667,-0.5781522,-1.0223024,-0.6684951,0.96508604,-0.6132812,-1.410185,0.61730546,-0.022773707,-2.4969485,0.12029738,-0.05018202,0.6143356,-2.5962324,2.8574204,-0.3935376,1.1837685,1.6630564,-0.68357277,-0.64890987,-2.306994,-2.3133576,0.46586415,0.12666926,-0.00564004,-0.069730334,2.367393,1.6680695,-0.020413436,0.9210535,-1.1676285,1.4106841,-0.15442747,-0.05099909,-1.3510599,-0.6893484,0.4786561,0.52614576,0.9782989,-0.5768193,0.32294482,-0.7836122,1.6816239,-0.25683585,-0.946183,-1.4895838,1.0068626,-0.48940274
id369,0.35732728,0.8010441,2.262639,-1.7404208,-0.0884897,1.104986,0.8796703,2.4622169,2.244874,0.9139269,0.8331791,-0.19048816,-0.4743595,0.61688435,-0.6600682,-2.0075793,0.37952316,0.23384772,-3.5017815,-0.21611284,1.3341192,0.1768281,-0.3221107,-0.32576916,-0.5470682,0.20554599,-0.6802059,0.16920644,-0.37638685,-0.8274509,-1.8413619,0.57387185,2.3008692,0.7263002,-0.71229047,0.47779068,-1.990766,2.0509312,0.78193146,-2.2578623,-0.09806876,0.5396083,-0.6369585,-2.097941,1.4245692,-0.046524886,1.3536639,-0.5385321,2.3956413,2.9277554,-1.0388651,0.21008234,-0.24777076,2.678424,-1.0567029,-2.9438696,1.3758471,-2.3480337,-0.07810261,1.3351868,1.3398539,0.2504331,1.7562147,-1.3887595,1.589143,0.7141295,1.481508,2.6348355,0.11912998,0.47501272,0.24342506,1.8247622,-0.3009969,1.4294652,0.48196748,0.9740087,1.0723563,0.97733235,-0.7856159,-1.332873,0.9207967,-0.40364897,-0.74439496,-0.582995,0.55715925,-0.5314854,1.8911365,-0.6210823,-0.487828,1.4763094,0.56814426,-2.503596,1.591798,1.6872832,-1.9979717,1.6063893,1.5329049,-0.24846014,1.1486865,-1.4978188
id370,2.6955667,-0.55354327,2.0199597,-0.16196173,0.6039348,0.7815268,-0.42277768,0.7087283,-0.36400497,-0.58934546,0.32510054,2.3516254,-0.107662536,-0.9273224,-0.5383763,-0.37994313,-0.2942806,-0.54767644,-2.578986,-0.49737906,0.13206401,2.189897,0.8812968,-0.21039861,0.09711065,0.57102615,-1.2948191,0.4623296,0.24223459,0.551461,0.30214196,0.770654,-0.72530127,0.4690582,-0.44047228,0.7357543,0.35999554,0.35924387,-0.8901481,-0.1986669,-0.75303996,-0.039801925,0.41451228,-0.4430846,-0.0683885,0.23570584,-0.79561406,0.7377394,1.200629,0.78287256,-0.037529845,1.092489,-0.9659429,0.47887483,-0.73716486,-0.17536627,1.4385962,0.5607041,-0.8989641,-1.0822413,-0.1736773,-1.8992269,0.8558536,-0.96773,-0.6211702,-1.5063989,1.3263267,-0.24409091,1.7659326,1.5840957,-0.028341869,1.6341677,-1.2613095,-0.6869745,1.768241,-0.1697513,-0.5066864,0.79309046,0.3381538,0.10728864,-0.9434094,-1.9129333,0.73309636,-0.72414017,-0.6046351,0.06323828,1.5864686,-1.1609511,-0.8493791,1.0605558,0.29692608,-1.5481747,1.7780558,0.16059622,0.005566716,1.5549514,-0.10198778,-1.231126,1.1068943,-0.78710634
id371,0.19140533,-0.40610865,-0.4166117,-0.75679606,1.7982628,-1.3573468,0.2650078,0.36557472,-0.32468036,1.4469608,-0.5701671,2.1705167,-0.77809554,0.11348396,-0.506855,-0.62082464,-0.24246864,0.7912789,-0.60693353,-1.3799243,-0.60650223,0.038648285,0.82236624,0.2578211,0.4694829,-0.3895076,0.7616813,0.27288303,0.32710385,0.556172,0.27872673,0.13588472,0.118996434,-1.1039711,-0.09451972,0.6040027,0.32570076,-1.2875185,-0.48680386,0.58826995,0.47411507,0.74526066,0.6481693,0.79449135,-0.17913878,-1.6190099,0.9098897,-0.03582265,0.21786517,0.19720091,-0.4977734,-0.15501781,0.22656783,0.29389086,0.13210858,0.1212041,-0.1437968,0.36896905,-1.0033665,-0.07489074,-0.011066943,-1.3467448,-0.20115714,0.083400995,-1.1113591,-1.1749902,-0.96747464,0.12848713,-0.47553703,-1.3780701,0.053304687,0.7799741,-1.6245217,-0.14712717,-0.024832115,0.9719126,-1.7804332,-1.0992252,-0.54502654,-0.031741615,0.31729907,-0.6627494,1.5508591,-0.4124873,0.58272195,0.5690463,-0.7285741,0.14269644,-0.83823067,-0.17398387,1.3724837,0.84349805,-0.20711838,-1.4139982,-0.19511272,-0.42519242,-2.3588455,-1.1364895,-0.8204803,0.22646612
id372,-0.04090902,-0.81904787,-0.43140575,1.4221392,-1.9095691,0.68469363,0.8857456,0.20068717,-0.77076066,1.4159151,0.61438656,-0.9633942,-1.5723375,-1.1205152,1.3651981,0.2427577,0.18252555,-1.7351053,-0.8420971,1.4167554,0.8090732,0.6169902,0.5220932,0.6041356,-0.6505557,0.11043039,-0.04363071,-1.8039516,-0.22090065,-0.607909,-0.13410753,1.9821203,1.1892629,0.19154619,0.8570988,-1.5842723,1.1065265,0.13908656,-0.34165716,-0.8180003,1.3956449,1.4790465,-0.37027153,-0.43901658,2.2018101,0.26104125,0.619061,1.2281168,1.6008636,-0.40402257,-2.0418482,-1.615164,-0.030856514,-0.265427,1.772322,0.4027998,-2.4236336,0.35475874,1.738377,1.340982,-0.74779946,0.35040262,0.19423963,-0.53661066,-1.4117461,1.2659761,-0.36147574,1.7150526,-4.294249,-0.82129383,0.0062808637,0.32097438,0.44589296,0.9195224,-1.0578401,-0.38539356,-0.7411718,-2.1999815,1.3845816,0.4149527,-0.44128242,-0.04686756,-0.49394983,-0.59377044,0.58713293,1.0252951,-1.963823,-0.8727498,-0.66359746,-0.7708099,1.5637829,0.98813117,0.45232165,-0.17704768,-1.2984006,-0.9302663,0.45905977,1.0916407,1.259106,1.941897
id373,-1.6761458,-0.49059743,-1.1336497,-0.5880828,-0.35534373,-0.6107037,0.59604865,0.633612,-1.3104148,0.38302544,-0.18399353,-0.58763206,0.06790847,1.2466596,1.5768198,0.101552,0.030115033,1.8538269,0.6743401,0.121662475,-0.96754086,-0.606749,0.31390882,-0.41162124,1.8187946,-0.7942095,-1.1238496,0.6970909,0.3652376,1.6407512,1.5339296,-0.85518605,-1.3689333,0.3389951,0.17872791,-0.7859499,0.90680647,-0.21520062,-2.1397738,0.9773085,0.28761137,0.045016117,2.1965024,-0.56833017,0.655076,0.6856117,1.0923818,0.5157229,1.0430127,-1.4763361,0.07566435,-1.0421752,-0.9746769,-1.0136005,0.020413585,1.3723667,-0.3490896,-0.3113702,-1.9569492,-0.18549003,1.1907538,-1.0401484,-0.34812596,-2.2000723,-1.0145396,-0.34450072,0.50147647,-1.5863216,1.3858981,0.7579008,-0.1442174,0.04429956,-0.14776748,0.09504378,-0.27347502,-0.6525956,-0.33265322,-0.53592753,0.51235634,1.1382097,-0.32305863,-0.5229553,0.21679361,0.29294914,-0.4932561,-0.7887781,1.4599884,-0.21352194,-0.34981474,-0.7636131,0.7474681,1.3414023,-0.35515022,1.2181695,0.30388123,-1.2060156,-1.3178306,-1.4041773,-0.41066262,-0.5286381
id374,0.15947534,0.49471456,0.6447625,-1.8470862,-0.17537774,0.009143451,1.8691702,-0.63771254,0.2032517,-0.48497817,-0.71185124,0.15855223,-0.82590044,-0.26535058,-0.52534556,0.887462,0.9410274,-1.1694666,-2.201366,0.07244592,0.22105388,0.43963403,-1.7618722,-1.7521961,-1.1346233,0.21431203,1.2155881,0.58375496,0.25702676,-0.5430892,1.3364333,0.42158574,-1.1359258,-1.0120897,0.39578182,0.6692539,0.49031633,0.27893865,0.668948,0.45942158,0.414946,-0.30334988,0.5834214,-0.42157784,1.3824745,-0.27784523,-0.15966198,0.9653748,0.24285477,1.1141921,0.34375948,0.22235398,0.87179595,0.30997723,1.4581857,-0.43541566,1.0029662,-0.49408147,-0.13398665,-0.018118782,-0.4708233,1.09747,1.448095,-0.5168751,0.079386376,0.124684,1.063875,0.97288644,0.5130906,1.6644827,-0.5691412,0.39724207,1.9279948,-0.13382396,0.35692567,0.52313167,1.2755392,0.58901674,-0.9153486,-0.32812536,1.5567193,-0.4038783,-1.4779227,-0.7272778,1.0890023,-0.52221674,0.7442529,-0.6689129,1.278428,1.8090197,1.4866303,0.23750229,-1.3924242,-0.08700861,-2.5030096,1.1625273,0.07378594,0.30382183,0.24253961,0.5182179
id375,-0.51463836,1.8030105,-1.4174675,-0.49584922,0.6267902,0.75132275,-1.3632226,0.4744284,0.9298141,-1.5659808,0.70049995,0.93907464,0.061804347,0.21456808,1.4022998,-0.34847903,2.1866784,0.65927535,0.68603194,-1.6083784,0.13947618,-0.5205355,-1.5422943,1.6034724,0.055216856,-0.77886355,0.074708894,-0.61215335,0.27126664,-0.4492966,-1.3559049,-1.3872881,-0.74076766,0.3186875,0.3090147,1.3595837,0.6441772,1.2795045,-0.67485636,-1.6043564,-0.8332628,1.6082739,1.1150348,0.11545532,0.54998136,1.1771809,-0.17676622,0.93402284,1.2405603,0.36984798,0.7621658,0.00052111153,-0.033794187,2.3209946,-0.8603458,-0.58783853,-0.17714873,-0.03682742,3.167317,-1.0976651,-0.053745523,1.136098,0.7598488,-0.61733264,0.30623895,0.013259307,-0.67432755,-0.06216681,1.0872376,1.2440608,0.09365679,-1.418666,-0.00028604027,-1.5304633,-0.62998843,-0.58812433,0.83058083,0.0846077,-2.272356,-2.4504962,-0.5247687,1.0317893,0.0031830866,-0.34228966,0.90928286,0.93798006,-0.52201533,0.17459865,1.0740235,2.689884,-1.5914606,2.3659732,-0.30434433,2.0447788,1.0794561,2.1204414,1.0694541,0.9322822,-1.0196048,0.88360333
id376,-0.12589145,0.71639585,0.4289511,-0.6959824,-1.3619255,1.6038599,2.0802927,0.51952255,1.1540221,-1.2923578,1.2154765,0.49079216,-0.3974696,-0.9216722,0.6782204,0.051673457,-1.6040593,-1.0535874,-2.0214322,1.6675912,-0.4988367,-0.088540345,2.098337,-0.584918,-0.27888876,0.6031824,-0.23994973,-0.31281728,-0.8515962,0.90977687,1.6354289,-0.8350463,0.99313563,0.9846842,-1.0184294,0.20317404,0.28529176,0.6697903,-0.9524595,-1.54251,-0.6192696,-0.8280766,-0.27547508,0.50003535,-1.7474134,0.45054945,-0.11110303,0.34440273,-1.0885882,0.11905732,-1.8227688,0.19844112,0.6855277,-0.3214833,0.0845858,-2.1015232,0.85670465,-0.9310417,-0.9563385,0.72463435,0.654054,0.12979448,0.9629594,1.7749057,0.7363705,0.3235488,0.046987496,1.1061801,1.9280877,-1.1436346,0.8498899,1.5220399,-0.22624013,0.0026475317,2.575039,1.319655,-0.6997,-0.62044793,0.6968597,0.290001,0.86938804,-0.8422736,-0.5524294,1.7150763,0.22151484,-0.60834074,0.89355505,0.6136601,-0.21163563,0.8978943,-2.1213446,-1.5874343,-0.45465207,0.21350053,-1.0719292,1.0078347,0.5305527,1.7698631,0.9231623,-0.12031367
id377,-0.20350555,0.48147473,-1.0116893,0.31045023,1.0038291,0.2840301,-1.0832912,-0.7041159,-0.23284918,0.9021529,-0.027205821,0.48466477,-1.0778747,-1.5864043,1.2291994,-1.0952458,-1.4354626,-0.66223097,0.7653424,1.7558073,0.034021854,2.4766085,0.3369433,-0.42364976,-2.4221373,-0.40266222,0.79388255,1.13789,0.6029849,1.185885,-1.304717,-2.4353406,-0.1299042,-0.38884887,0.11569094,-0.19908237,0.8542449,-0.6924373,-0.51472414,0.7027459,1.0206895,0.41253123,0.35338095,0.38734332,0.9255737,0.15286577,0.1987845,-0.6105021,-0.7495538,-1.1180688,-0.8888892,-0.09977379,0.51499283,-0.48534408,1.2711589,0.6067456,-1.2604744,1.1599228,0.0687354,-0.451032,0.15371677,1.2796865,-0.88529664,0.9413422,-0.7509535,1.1151613,-0.9284759,-0.6090211,-1.4760917,-2.3280325,0.6901802,-1.0737159,0.74379647,0.0010642956,-0.4627087,0.13243791,1.0208955,0.26460275,2.5981908,-0.17465277,-1.0269709,0.66169554,0.47359222,0.24519612,0.13265237,0.09842103,-0.4035574,0.68930596,-0.43961653,-1.3658733,-0.10273857,0.22732656,0.20813422,0.2797925,0.1755585,-0.6070578,-0.579522,-0.20887761,0.7210167,1.3101295
id378,0.62083244,-2.1533937,0.49064493,-1.5905563,-1.2300131,1.7016978,-0.36553153,-0.81976044,1.042802,0.26362902,0.213853,-0.32216403,1.3819853,-0.14468336,0.16277081,2.3796551,0.16800134,-0.9418579,-0.6549519,-0.064880855,0.16952021,0.19392307,-0.08771374,-0.03567715,0.17191656,0.8577575,-1.5883474,-0.25906897,-0.5420213,-1.7387577,-0.5970787,-0.35350674,1.1325233,-0.12555239,-0.8201818,-1.0166,-1.7353976,1.2666678,0.8854804,1.6780505,-0.5623051,2.0592196,-1.2095144,-1.1374255,-0.51446825,1.6159856,-0.41499615,-1.6948268,-0.030041398,1.8312781,0.6259342,3.294761,0.6880755,0.9285506,-0.59092355,-1.1601739,-0.6627083,0.28060445,-0.7328816,-0.6429997,-0.8328036,0.30786496,1.686627,-0.51106066,0.9995635,-0.4921398,0.28998524,2.5633874,-0.7589245,1.7263856,-1.3332344,2.7542636,-0.34125015,0.9644782,0.082714394,-1.0654734,-0.7242031,-1.0101128,-1.6243719,0.13966487,-1.4559281,-1.4044893,-1.4121094,0.38645157,-0.5124604,-0.84844685,1.2025685,0.33896756,-0.31335443,1.3257556,-0.0864472,-0.5166622,-1.3664204,0.5807535,-1.6228375,1.1188539,0.7341509,1.5372678,2.2756057,0.38083762
id379,0.16638976,-0.52767414,0.29544336,-0.5157435,-1.6199099,-0.47234455,-1.1847044,0.7535834,-1.375685,0.69288486,-1.1089681,0.7769364,-1.2511892,1.4141028,0.62601614,1.8059021,-1.7249191,0.46578512,0.28731933,2.1083653,0.3839325,1.6794494,1.2499582,-1.0402209,0.05419854,0.25064623,0.2637759,-0.587103,-1.3920529,-0.18502861,1.724711,0.97672325,1.7972593,-0.3866687,0.3970483,0.16796744,0.68620986,-1.8579884,-1.3189309,-0.53106415,1.9322625,-0.47305098,-0.6774548,1.1093307,-0.7011104,-0.60036564,-0.6050179,-0.49118674,-1.9971381,-0.25876632,-1.2192764,0.62830436,0.16540675,-0.45898828,-0.014419768,1.5084565,0.9674639,0.3622892,0.033266287,1.5733249,-0.96146226,-0.26176468,0.30272526,0.39843586,-0.6378294,0.47253898,-1.619675,0.5877189,0.2158947,0.2672663,0.39673212,0.94014156,-0.759871,1.0728772,0.75071025,-0.22109172,-2.1940582,-0.9357429,1.6916093,0.1551758,0.2057661,-0.24838725,1.472107,2.2153401,0.68142253,1.0395272,-0.32538277,0.41331995,-0.96569264,-1.5465046,1.5797037,0.6678751,-1.4489628,-1.9862216,-0.5965638,-1.4362891,-1.195289,-0.9456717,1.3983485,-1.1789519
id380,1.681812,0.23415838,0.08125692,-0.70757705,1.5612015,1.9877026,-1.1573607,0.32365215,1.0878897,-0.37941876,-0.17139414,0.6434238,1.3091238,0.77245104,-0.0064701643,-1.2379208,0.63416636,0.35293385,1.0034204,-0.86519456,2.274843,-0.58087385,-0.73150235,0.8207157,-0.92365426,-0.7551725,-0.13146922,0.01564658,0.70687205,0.31159207,-0.1392263,-0.2656757,-0.06565841,-0.8166949,1.0077972,-0.7225664,0.457436,1.2356905,1.3198248,0.11928068,0.79498905,-0.22711988,-1.1199472,2.3601782,0.26645538,0.74685687,-0.19406345,-1.3100253,0.18009648,1.3834242,0.101107314,-0.55002517,0.07710097,0.14009522,-0.1532218,-2.2061715,2.5011227,-0.18676376,0.5256352,-1.4319307,1.1368676,0.44330704,0.6192811,-0.35332656,1.7800606,-0.49448982,2.8673062,0.6192469,0.87286156,-0.24469158,-0.9417433,0.017977525,-0.7364984,-1.1860994,0.79246557,0.55116236,-0.7080142,0.44646877,0.09458646,-0.83101535,0.43431824,-0.6857082,-0.3312464,0.07924087,1.4742275,1.6606845,0.5982433,0.38408804,0.7385126,0.17360966,-0.38269037,-1.0041436,-0.046222787,-0.38977134,-0.20219883,0.3030969,0.4793329,0.37636095,0.29116538,-1.4589642
id381,1.5261418,-0.10610356,-0.5869073,0.59727675,0.42079413,-0.65456295,-0.17090017,0.7030025,0.26659772,-1.2059495,1.4601686,-0.003314894,-0.2012845,0.58744323,-0.3466146,-1.1854599,0.3154069,0.6609924,1.4224992,-0.30721655,-0.0906148,0.7483653,-0.8330952,1.1473085,-0.52755564,-0.07642545,0.26264092,0.23693855,-0.71054333,-0.6324081,-0.54360914,-1.0969925,0.2876363,-0.6374371,0.1637849,-0.052118335,1.6272805,1.3416369,-1.4684024,0.78336793,-0.42389196,-0.65881586,1.5664353,-0.0408276,0.71587634,0.51704794,1.6468825,-0.95075727,1.2793584,-0.938121,0.9246339,-1.0035055,0.21751772,0.024781056,2.431474,0.87526065,-0.28902307,-0.24914134,0.7607561,-0.10104582,-1.5443779,1.639285,-1.8560594,1.0601505,0.10332427,0.9837289,-0.9712314,-1.0358859,0.23382625,-0.31772086,0.93239343,0.060550526,0.19492339,0.022210428,-0.94889855,-0.9120904,0.15386708,-0.11612936,-1.1066159,-0.39067644,-1.6418009,-0.5006607,0.60191774,0.42862365,1.9335973,0.9131149,0.44860423,0.95710653,1.1113039,1.2904133,-0.3555174,-0.07223439,0.13040823,-0.21571541,-0.26845065,-1.9622855,-0.7214125,0.64359283,-0.7511025,0.7014558
